user_id,trace_number,curr_frameset_name,activity_name,question_id,timestamp
812,trace 9,NFAFS,ST_Frameset,0,35:34.9
812,trace 9,NFAFS,Crrct,0,10-02-21 19:35
812,trace 9,NFAFS,Crrct,1,10-02-21 19:36
812,trace 9,NFAFS,Crrct,2,10-02-21 19:36
812,trace 9,NFAFS,Crrct,3,10-02-21 19:37
812,trace 9,NFAFS,X,4,10-02-21 19:37
812,trace 9,NFAFS,Crrct,4,10-02-21 19:37
812,trace 9,NFAFS,Crrct,5,10-02-21 19:48
812,trace 9,NFAFS,X,6,10-02-21 19:48
812,trace 9,NFAFS,Crrct,6,10-02-21 19:48
812,trace 9,NFAFS,Crrct,7,10-02-21 19:51
812,trace 9,NFAFS,X,8,10-02-21 19:52
812,trace 9,NFAFS,Crrct,8,10-02-21 19:52
812,trace 9,NFAFS,X,9,10-02-21 19:52
812,trace 9,NFAFS,X,9,10-02-21 19:52
812,trace 9,NFAFS,X,9,10-02-21 19:53
812,trace 9,NFAFS,X,9,10-02-21 19:53
812,trace 9,NFAFS,X,9,10-02-21 19:53
812,trace 9,NFAFS,X,9,10-02-21 19:53
812,trace 9,NFAFS,X,9,10-02-21 19:53
812,trace 9,NFAFS,X,9,10-02-21 19:53
812,trace 9,NFAFS,X,9,10-02-21 19:53
812,trace 9,NFAFS,X,9,10-02-21 19:53
812,trace 9,NFAFS,X,9,10-02-21 19:53
812,trace 9,NFAFS,X,9,10-02-21 19:53
812,trace 9,NFAFS,Crrct,9,10-02-21 19:53
812,trace 9,NFAFS,Crrct,10,10-02-21 19:55
812,trace 9,NFAFS,Crrct,11,10-02-21 20:04
812,trace 9,NFAFS,Crrct,12,10-02-21 20:04
812,trace 9,NFAFS,X,13,10-02-21 20:06
812,trace 9,NFAFS,Crrct,13,10-02-21 20:06
812,trace 9,NFAFS,Frameset_END_Suc,13,06:19.1
812,trace 10,NFAequivFS,ST_Frameset,0,07:29.9
812,trace 10,NFAequivFS,X,0,10-02-21 20:07
812,trace 10,NFAequivFS,X,0,10-02-21 20:08
812,trace 10,NFAequivFS,Crrct,0,10-02-21 20:08
812,trace 10,NFAequivFS,Frameset_END_Suc,0,08:23.1
812,trace 11,NFA2DFAlargeExFS,ST_Frameset,0,20:05.9
812,trace 11,NFA2DFAlargeExFS,Crrct,0,10-02-21 22:20
812,trace 11,NFA2DFAlargeExFS,Crrct,1,10-02-21 22:20
812,trace 11,NFA2DFAlargeExFS,Crrct,2,10-02-21 22:21
812,trace 11,NFA2DFAlargeExFS,Crrct,3,10-02-21 22:21
812,trace 11,NFA2DFAlargeExFS,Crrct,4,10-02-21 22:21
812,trace 11,NFA2DFAlargeExFS,Crrct,5,10-02-21 22:21
812,trace 11,NFA2DFAlargeExFS,Crrct,6,10-02-21 22:22
812,trace 11,NFA2DFAlargeExFS,Crrct,7,10-02-21 22:22
812,trace 11,NFA2DFAlargeExFS,Crrct,8,10-02-21 22:22
812,trace 11,NFA2DFAlargeExFS,Crrct,9,10-02-21 22:22
812,trace 11,NFA2DFAlargeExFS,Crrct,10,10-02-21 22:22
812,trace 11,NFA2DFAlargeExFS,Crrct,11,10-02-21 22:22
812,trace 11,NFA2DFAlargeExFS,Crrct,12,10-02-21 22:23
812,trace 11,NFA2DFAlargeExFS,Crrct,13,10-02-21 22:23
812,trace 11,NFA2DFAlargeExFS,Crrct,14,10-02-21 22:23
812,trace 11,NFA2DFAlargeExFS,Crrct,15,10-02-21 22:23
812,trace 11,NFA2DFAlargeExFS,Frameset_END_Suc,15,23:36.1
812,trace 12,DFAMinFS,ST_Frameset,0,40:38.9
812,trace 12,DFAMinFS,X,0,10-02-21 22:40
812,trace 12,DFAMinFS,Crrct,0,10-02-21 22:40
812,trace 12,DFAMinFS,Crrct,1,10-02-21 22:41
812,trace 12,DFAMinFS,Crrct,2,10-02-21 22:41
812,trace 12,DFAMinFS,X,3,10-02-21 22:46
812,trace 12,DFAMinFS,X,3,10-02-21 22:46
812,trace 12,DFAMinFS,Crrct,3,10-02-21 22:46
812,trace 12,DFAMinFS,Crrct,4,10-02-21 22:46
812,trace 12,DFAMinFS,Crrct,5,10-02-21 22:47
812,trace 12,DFAMinFS,X,6,10-02-21 22:47
812,trace 12,DFAMinFS,Crrct,6,10-02-21 22:47
812,trace 12,DFAMinFS,Crrct,7,10-02-21 22:48
812,trace 12,DFAMinFS,Crrct,8,10-02-21 22:49
812,trace 12,DFAMinFS,Crrct,9,10-02-21 22:49
812,trace 12,DFAMinFS,Crrct,10,10-02-21 22:49
812,trace 12,DFAMinFS,Crrct,11,10-02-21 22:50
812,trace 12,DFAMinFS,X,12,10-02-21 22:50
812,trace 12,DFAMinFS,Crrct,12,10-02-21 22:50
812,trace 12,DFAMinFS,Frameset_END_Suc,12,50:54.1
812,trace 13,DFAMinEx1FS,ST_Frameset,0,57:06.9
812,trace 13,DFAMinEx1FS,Crrct,0,10-02-21 22:57
812,trace 13,DFAMinEx1FS,Crrct,1,10-02-21 22:57
812,trace 13,DFAMinEx1FS,Crrct,2,10-02-21 22:57
812,trace 13,DFAMinEx1FS,Crrct,3,10-02-21 22:58
812,trace 13,DFAMinEx1FS,Crrct,4,10-02-21 22:59
812,trace 13,DFAMinEx1FS,Crrct,5,10-02-21 22:59
812,trace 13,DFAMinEx1FS,X,6,10-02-21 23:01
812,trace 13,DFAMinEx1FS,Crrct,6,10-02-21 23:01
812,trace 13,DFAMinEx1FS,Crrct,7,10-02-21 23:02
812,trace 13,DFAMinEx1FS,Crrct,8,10-02-21 23:02
812,trace 13,DFAMinEx1FS,Crrct,9,10-02-21 23:03
812,trace 13,DFAMinEx1FS,Crrct,10,10-02-21 23:03
812,trace 13,DFAMinEx1FS,Crrct,11,10-02-21 23:04
812,trace 13,DFAMinEx1FS,Crrct,12,10-02-21 23:05
812,trace 13,DFAMinEx1FS,Crrct,13,10-02-21 23:05
812,trace 13,DFAMinEx1FS,Crrct,14,10-02-21 23:06
812,trace 13,DFAMinEx1FS,Crrct,15,10-02-21 23:06
812,trace 13,DFAMinEx1FS,Crrct,16,10-02-21 23:06
812,trace 13,DFAMinEx1FS,Crrct,17,10-02-21 23:06
812,trace 13,DFAMinEx1FS,Crrct,18,10-02-21 23:07
